league,season,team,players_used,Age,Poss,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,url
,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,
ESP-La Liga,1011,Villarreal,28,26.4,,38,418,3420,38,54,39,93,50,4,4,94,5,1.42,1.03,2.45,1.32,2.34,/en/squads/2a8183b3/2010-2011/Villarreal-Stats
ESP-La Liga,1011,Zaragoza,24,27.5,,38,418,3420,38,40,22,62,34,6,6,128,9,1.05,0.58,1.63,0.89,1.47,/en/squads/800303a0/2010-2011/Zaragoza-Stats
ESP-La Liga,1112,Athletic Club,22,24.4,,38,418,3420,38,49,33,82,48,1,2,116,8,1.29,0.87,2.16,1.26,2.13,/en/squads/2b390eca/2011-2012/Athletic-Club-Stats
ESP-La Liga,1112,Atlético Madrid,24,25.1,,38,418,3420,38,51,32,83,46,5,6,132,4,1.34,0.84,2.18,1.21,2.05,/en/squads/db3b9613/2011-2012/Atletico-Madrid-Stats
ESP-La Liga,1112,Barcelona,29,26.6,,38,418,3420,38,112,69,181,102,10,11,81,4,2.95,1.82,4.76,2.68,4.5,/en/squads/206d90db/2011-2012/Barcelona-Stats
ESP-La Liga,1112,Espanyol,29,24.2,,38,418,3420,38,45,32,77,44,1,1,135,6,1.18,0.84,2.03,1.16,2.0,/en/squads/a8661628/2011-2012/Espanyol-Stats
ESP-La Liga,1112,Getafe,29,27.6,,38,418,3420,38,38,20,58,35,3,3,134,8,1.0,0.53,1.53,0.92,1.45,/en/squads/7848bd64/2011-2012/Getafe-Stats
ESP-La Liga,1112,Granada,25,26.5,,38,418,3420,38,35,18,53,31,4,4,116,10,0.92,0.47,1.39,0.82,1.29,/en/squads/a0435291/2011-2012/Granada-Stats
ESP-La Liga,1112,Levante,27,30.4,,38,418,3420,38,54,30,84,46,8,8,125,4,1.42,0.79,2.21,1.21,2.0,/en/squads/9800b6a1/2011-2012/Levante-Stats
ESP-La Liga,1112,Mallorca,28,26.4,,38,418,3420,38,38,25,63,33,5,5,122,6,1.0,0.66,1.66,0.87,1.53,/en/squads/2aa12281/2011-2012/Mallorca-Stats
ESP-La Liga,1112,Málaga,26,27.3,,38,418,3420,38,51,26,77,50,1,2,77,7,1.34,0.68,2.03,1.32,2.0,/en/squads/1c896955/2011-2012/Malaga-Stats
ESP-La Liga,1112,Osasuna,28,27.8,,38,418,3420,38,43,30,73,42,1,2,110,8,1.13,0.79,1.92,1.11,1.89,/en/squads/03c57e2b/2011-2012/Osasuna-Stats
ESP-La Liga,1112,Racing Sant,32,25.6,,38,418,3420,38,27,21,48,23,4,4,121,8,0.71,0.55,1.26,0.61,1.16,/en/squads/dee3bbc8/2011-2012/Racing-Santander-Stats
ESP-La Liga,1112,Rayo Vallecano,32,26.8,,38,418,3420,38,51,26,77,46,5,6,129,3,1.34,0.68,2.03,1.21,1.89,/en/squads/98e8af82/2011-2012/Rayo-Vallecano-Stats
ESP-La Liga,1112,Real Betis,31,27.4,,38,418,3420,38,47,25,72,44,3,3,107,7,1.24,0.66,1.89,1.16,1.82,/en/squads/fc536746/2011-2012/Real-Betis-Stats
ESP-La Liga,1112,Real Madrid,25,26.1,,38,418,3420,38,120,85,205,108,12,13,97,5,3.16,2.24,5.39,2.84,5.08,/en/squads/53a2f082/2011-2012/Real-Madrid-Stats
ESP-La Liga,1112,Real Sociedad,24,25.0,,38,418,3420,38,45,27,72,45,0,1,85,8,1.18,0.71,1.89,1.18,1.89,/en/squads/e31d1cd9/2011-2012/Real-Sociedad-Stats
ESP-La Liga,1112,Sevilla,28,26.9,,38,418,3420,38,47,32,79,46,1,4,116,8,1.24,0.84,2.08,1.21,2.05,/en/squads/ad2be733/2011-2012/Sevilla-Stats
ESP-La Liga,1112,Sporting Gijón,30,26.4,,38,418,3420,38,41,21,62,38,3,3,125,5,1.08,0.55,1.63,1.0,1.55,/en/squads/bb9efd50/2011-2012/Sporting-Gijon-Stats
ESP-La Liga,1112,Valencia,26,25.9,,38,418,3420,38,55,34,89,52,3,4,129,7,1.45,0.89,2.34,1.37,2.26,/en/squads/dcc91a7b/2011-2012/Valencia-Stats
ESP-La Liga,1112,Villarreal,28,26.6,,38,418,3420,38,38,22,60,32,6,10,103,5,1.0,0.58,1.58,0.84,1.42,/en/squads/2a8183b3/2011-2012/Villarreal-Stats
ESP-La Liga,1112,Zaragoza,28,27.1,,38,418,3420,38,35,20,55,31,4,6,126,9,0.92,0.53,1.45,0.82,1.34,/en/squads/800303a0/2011-2012/Zaragoza-Stats
ESP-La Liga,1213,Athletic Club,25,25.4,,38,418,3420,38,44,38,82,43,1,2,126,9,1.16,1.0,2.16,1.13,2.13,/en/squads/2b390eca/2012-2013/Athletic-Club-Stats
ESP-La Liga,1213,Atlético Madrid,27,25.9,,38,418,3420,38,63,37,100,55,8,8,107,5,1.66,0.97,2.63,1.45,2.42,/en/squads/db3b9613/2012-2013/Atletico-Madrid-Stats
ESP-La Liga,1213,Barcelona,25,26.6,,38,418,3420,38,112,91,203,108,4,5,60,2,2.95,2.39,5.34,2.84,5.24,/en/squads/206d90db/2012-2013/Barcelona-Stats
ESP-La Liga,1213,Celta Vigo,28,26.9,,38,418,3420,38,37,27,64,34,3,3,105,4,0.97,0.71,1.68,0.89,1.61,/en/squads/f25da7fb/2012-2013/Celta-Vigo-Stats
ESP-La Liga,1213,Dep La Coruña,28,28.8,,38,418,3420,38,45,26,71,41,4,6,109,8,1.18,0.68,1.87,1.08,1.76,/en/squads/2a60ed82/2012-2013/Deportivo-La-Coruna-Stats
ESP-La Liga,1213,Espanyol,25,26.5,,38,418,3420,38,42,32,74,38,4,4,158,11,1.11,0.84,1.95,1.0,1.84,/en/squads/a8661628/2012-2013/Espanyol-Stats
ESP-La Liga,1213,Getafe,27,26.9,,38,418,3420,38,43,31,74,39,4,4,117,9,1.13,0.82,1.95,1.03,1.84,/en/squads/7848bd64/2012-2013/Getafe-Stats
ESP-La Liga,1213,Granada,28,26.9,,38,418,3420,38,35,18,53,28,7,8,107,5,0.92,0.47,1.39,0.74,1.21,/en/squads/a0435291/2012-2013/Granada-Stats
ESP-La Liga,1213,Levante,27,29.2,,38,418,3420,38,39,22,61,36,3,5,119,7,1.03,0.58,1.61,0.95,1.53,/en/squads/9800b6a1/2012-2013/Levante-Stats
ESP-La Liga,1213,Mallorca,29,26.9,,38,418,3420,38,43,23,66,41,2,3,108,8,1.13,0.61,1.74,1.08,1.68,/en/squads/2aa12281/2012-2013/Mallorca-Stats
ESP-La Liga,1213,Málaga,28,27.9,,38,418,3420,38,52,37,89,48,4,5,96,6,1.37,0.97,2.34,1.26,2.24,/en/squads/1c896955/2012-2013/Malaga-Stats
ESP-La Liga,1213,Osasuna,30,27.6,,38,418,3420,38,33,24,57,32,1,1,119,10,0.87,0.63,1.5,0.84,1.47,/en/squads/03c57e2b/2012-2013/Osasuna-Stats
ESP-La Liga,1213,Rayo Vallecano,29,26.6,,38,418,3420,38,49,30,79,42,7,7,141,4,1.29,0.79,2.08,1.11,1.89,/en/squads/98e8af82/2012-2013/Rayo-Vallecano-Stats
ESP-La Liga,1213,Real Betis,33,26.8,,38,418,3420,38,55,41,96,52,3,4,122,7,1.45,1.08,2.53,1.37,2.45,/en/squads/fc536746/2012-2013/Real-Betis-Stats
ESP-La Liga,1213,Real Madrid,31,26.9,,38,418,3420,38,100,71,171,92,8,10,97,5,2.63,1.87,4.5,2.42,4.29,/en/squads/53a2f082/2012-2013/Real-Madrid-Stats
ESP-La Liga,1213,Real Sociedad,22,25.3,,38,418,3420,38,68,49,117,61,7,7,98,2,1.79,1.29,3.08,1.61,2.89,/en/squads/e31d1cd9/2012-2013/Real-Sociedad-Stats
ESP-La Liga,1213,Sevilla,30,26.7,,38,418,3420,38,56,36,92,51,5,7,106,12,1.47,0.95,2.42,1.34,2.29,/en/squads/ad2be733/2012-2013/Sevilla-Stats
ESP-La Liga,1213,Valencia,23,26.4,,38,418,3420,38,65,48,113,59,6,7,128,8,1.71,1.26,2.97,1.55,2.82,/en/squads/dcc91a7b/2012-2013/Valencia-Stats
ESP-La Liga,1213,Valladolid,23,27.3,,38,418,3420,38,48,32,80,43,5,6,83,3,1.26,0.84,2.11,1.13,1.97,/en/squads/17859612/2012-2013/Valladolid-Stats
ESP-La Liga,1213,Zaragoza,33,26.9,,38,418,3420,38,37,23,60,29,8,8,135,11,0.97,0.61,1.58,0.76,1.37,/en/squads/800303a0/2012-2013/Zaragoza-Stats
ESP-La Liga,1314,Almería,28,27.5,,38,418,3420,38,43,28,71,35,8,8,103,0,1.13,0.74,1.87,0.92,1.66,/en/squads/78ecf4bb/2013-2014/Almeria-Stats
ESP-La Liga,1314,Athletic Club,24,26.4,,38,418,3420,38,65,46,111,61,4,7,81,0,1.71,1.21,2.92,1.61,2.82,/en/squads/2b390eca/2013-2014/Athletic-Club-Stats
ESP-La Liga,1314,Atlético Madrid,25,26.9,,38,418,3420,38,74,55,129,68,6,10,98,0,1.95,1.45,3.39,1.79,3.24,/en/squads/db3b9613/2013-2014/Atletico-Madrid-Stats
ESP-La Liga,1314,Barcelona,25,27.4,,38,418,3420,38,96,71,167,85,11,13,71,0,2.53,1.87,4.39,2.24,4.11,/en/squads/206d90db/2013-2014/Barcelona-Stats
ESP-La Liga,1314,Celta Vigo,26,25.0,,38,418,3420,38,47,32,79,45,2,3,86,0,1.24,0.84,2.08,1.18,2.03,/en/squads/f25da7fb/2013-2014/Celta-Vigo-Stats
ESP-La Liga,1314,Elche,28,27.2,,38,418,3420,38,30,22,52,26,4,6,121,0,0.79,0.58,1.37,0.68,1.26,/en/squads/6c8b07df/2013-2014/Elche-Stats
ESP-La Liga,1314,Espanyol,24,26.7,,38,418,3420,38,40,30,70,35,5,6,100,0,1.05,0.79,1.84,0.92,1.71,/en/squads/a8661628/2013-2014/Espanyol-Stats
ESP-La Liga,1314,Getafe,28,27.7,,38,418,3420,38,34,30,64,32,2,3,129,0,0.89,0.79,1.68,0.84,1.63,/en/squads/7848bd64/2013-2014/Getafe-Stats
ESP-La Liga,1314,Granada,26,26.3,,38,418,3420,38,31,22,53,28,3,6,109,0,0.82,0.58,1.39,0.74,1.32,/en/squads/a0435291/2013-2014/Granada-Stats
ESP-La Liga,1314,Levante,28,28.9,,38,418,3420,38,33,19,52,29,4,8,116,0,0.87,0.5,1.37,0.76,1.26,/en/squads/9800b6a1/2013-2014/Levante-Stats
ESP-La Liga,1314,Málaga,28,27.0,,38,418,3420,38,39,30,69,37,2,3,128,0,1.03,0.79,1.82,0.97,1.76,/en/squads/1c896955/2013-2014/Malaga-Stats
ESP-La Liga,1314,Osasuna,25,28.0,,38,418,3420,38,31,15,46,31,0,0,91,0,0.82,0.39,1.21,0.82,1.21,/en/squads/03c57e2b/2013-2014/Osasuna-Stats
ESP-La Liga,1314,Rayo Vallecano,30,25.8,,38,418,3420,38,45,30,75,38,7,9,102,0,1.18,0.79,1.97,1.0,1.79,/en/squads/98e8af82/2013-2014/Rayo-Vallecano-Stats
ESP-La Liga,1314,Real Betis,33,26.6,,38,418,3420,38,35,21,56,34,1,4,118,0,0.92,0.55,1.47,0.89,1.45,/en/squads/fc536746/2013-2014/Real-Betis-Stats
ESP-La Liga,1314,Real Madrid,25,26.4,,38,418,3420,38,103,78,181,97,6,6,76,0,2.71,2.05,4.76,2.55,4.61,/en/squads/53a2f082/2013-2014/Real-Madrid-Stats
ESP-La Liga,1314,Real Sociedad,27,25.8,,38,418,3420,38,59,44,103,57,2,2,76,0,1.55,1.16,2.71,1.5,2.66,/en/squads/e31d1cd9/2013-2014/Real-Sociedad-Stats
ESP-La Liga,1314,Sevilla,31,25.9,,38,418,3420,38,68,47,115,61,7,10,121,0,1.79,1.24,3.03,1.61,2.84,/en/squads/ad2be733/2013-2014/Sevilla-Stats
ESP-La Liga,1314,Valencia,31,26.1,,38,418,3420,38,51,35,86,49,2,3,102,0,1.34,0.92,2.26,1.29,2.21,/en/squads/dcc91a7b/2013-2014/Valencia-Stats
ESP-La Liga,1314,Valladolid,25,27.7,,38,418,3420,38,37,28,65,36,1,2,103,0,0.97,0.74,1.71,0.95,1.68,/en/squads/17859612/2013-2014/Valladolid-Stats
ESP-La Liga,1314,Villarreal,25,25.2,,38,418,3420,38,58,42,100,53,5,6,77,0,1.53,1.11,2.63,1.39,2.5,/en/squads/2a8183b3/2013-2014/Villarreal-Stats
ESP-La Liga,1415,Almería,27,26.1,46.4,38,418,3420,38,33,22,55,28,5,6,124,0,0.87,0.58,1.45,0.74,1.32,/en/squads/78ecf4bb/2014-2015/Almeria-Stats
ESP-La Liga,1415,Athletic Club,26,26.8,53.2,38,418,3420,38,41,26,67,36,5,5,103,0,1.08,0.68,1.76,0.95,1.63,/en/squads/2b390eca/2014-2015/Athletic-Club-Stats
ESP-La Liga,1415,Atlético Madrid,25,27.5,48.6,38,418,3420,38,65,48,113,60,5,6,118,0,1.71,1.26,2.97,1.58,2.84,/en/squads/db3b9613/2014-2015/Atletico-Madrid-Stats
ESP-La Liga,1415,Barcelona,24,27.7,65.7,38,418,3420,38,107,79,186,101,6,7,69,0,2.82,2.08,4.89,2.66,4.74,/en/squads/206d90db/2014-2015/Barcelona-Stats
ESP-La Liga,1415,Celta Vigo,23,26.3,55.9,38,418,3420,38,47,33,80,43,4,6,120,0,1.24,0.87,2.11,1.13,2.0,/en/squads/f25da7fb/2014-2015/Celta-Vigo-Stats
ESP-La Liga,1415,Córdoba,33,25.7,45.9,38,418,3420,38,21,12,33,19,2,3,106,0,0.55,0.32,0.87,0.5,0.82,/en/squads/6009ff35/2014-2015/Cordoba-Stats
ESP-La Liga,1415,Dep La Coruña,27,26.9,48.4,38,418,3420,38,33,17,50,29,4,7,111,0,0.87,0.45,1.32,0.76,1.21,/en/squads/2a60ed82/2014-2015/Deportivo-La-Coruna-Stats
ESP-La Liga,1415,Eibar,23,27.6,43.8,38,418,3420,38,33,25,58,31,2,2,110,0,0.87,0.66,1.53,0.82,1.47,/en/squads/bea5c710/2014-2015/Eibar-Stats
ESP-La Liga,1415,Elche,24,26.3,47.9,38,418,3420,38,35,25,60,31,4,7,113,0,0.92,0.66,1.58,0.82,1.47,/en/squads/6c8b07df/2014-2015/Elche-Stats
ESP-La Liga,1415,Espanyol,27,26.9,46.0,38,418,3420,38,47,29,76,43,4,4,125,0,1.24,0.76,2.0,1.13,1.89,/en/squads/a8661628/2014-2015/Espanyol-Stats
ESP-La Liga,1415,Getafe,27,26.9,46.9,38,418,3420,38,32,25,57,31,1,2,98,0,0.84,0.66,1.5,0.82,1.47,/en/squads/7848bd64/2014-2015/Getafe-Stats
ESP-La Liga,1415,Granada,34,26.6,47.4,38,418,3420,38,29,17,46,23,6,6,115,0,0.76,0.45,1.21,0.61,1.05,/en/squads/a0435291/2014-2015/Granada-Stats
ESP-La Liga,1415,Levante,29,28.0,44.5,38,418,3420,38,34,22,56,31,3,4,107,0,0.89,0.58,1.47,0.82,1.39,/en/squads/9800b6a1/2014-2015/Levante-Stats
ESP-La Liga,1415,Málaga,23,26.6,49.5,38,418,3420,38,40,27,67,36,4,7,112,0,1.05,0.71,1.76,0.95,1.66,/en/squads/1c896955/2014-2015/Malaga-Stats
ESP-La Liga,1415,Rayo Vallecano,28,27.2,54.8,38,418,3420,38,46,33,79,44,2,3,113,0,1.21,0.87,2.08,1.16,2.03,/en/squads/98e8af82/2014-2015/Rayo-Vallecano-Stats
ESP-La Liga,1415,Real Madrid,24,26.4,56.2,38,418,3420,38,116,91,207,105,11,13,87,0,3.05,2.39,5.45,2.76,5.16,/en/squads/53a2f082/2014-2015/Real-Madrid-Stats
ESP-La Liga,1415,Real Sociedad,25,26.5,49.8,38,418,3420,38,41,35,76,38,3,3,89,0,1.08,0.92,2.0,1.0,1.92,/en/squads/e31d1cd9/2014-2015/Real-Sociedad-Stats
ESP-La Liga,1415,Sevilla,26,26.2,50.3,38,418,3420,38,68,45,113,60,8,10,118,0,1.79,1.18,2.97,1.58,2.76,/en/squads/ad2be733/2014-2015/Sevilla-Stats
ESP-La Liga,1415,Valencia,24,24.8,50.0,38,418,3420,38,66,48,114,61,5,7,112,0,1.74,1.26,3.0,1.61,2.87,/en/squads/dcc91a7b/2014-2015/Valencia-Stats
ESP-La Liga,1415,Villarreal,28,25.0,48.6,38,418,3420,38,48,34,82,46,2,2,96,0,1.26,0.89,2.16,1.21,2.11,/en/squads/2a8183b3/2014-2015/Villarreal-Stats
ESP-La Liga,1516,Athletic Club,25,27.7,49.9,38,418,3420,38,57,42,99,54,3,5,86,6,1.5,1.11,2.61,1.42,2.53,/en/squads/2b390eca/2015-2016/Athletic-Club-Stats
ESP-La Liga,1516,Atlético Madrid,25,25.9,48.5,38,418,3420,38,62,47,109,61,1,2,94,3,1.63,1.24,2.87,1.61,2.84,/en/squads/db3b9613/2015-2016/Atletico-Madrid-Stats
ESP-La Liga,1516,Barcelona,25,28.0,67.1,38,418,3420,38,109,74,183,98,11,19,67,1,2.87,1.95,4.82,2.58,4.53,/en/squads/206d90db/2015-2016/Barcelona-Stats
ESP-La Liga,1516,Celta Vigo,27,26.1,56.4,38,418,3420,38,50,41,91,46,4,5,115,8,1.32,1.08,2.39,1.21,2.29,/en/squads/f25da7fb/2015-2016/Celta-Vigo-Stats
ESP-La Liga,1516,Dep La Coruña,25,28.2,47.1,38,418,3420,38,41,31,72,40,1,1,86,4,1.08,0.82,1.89,1.05,1.87,/en/squads/2a60ed82/2015-2016/Deportivo-La-Coruna-Stats
ESP-La Liga,1516,Eibar,28,25.6,45.2,38,419,3420,38,47,31,78,41,6,8,108,4,1.24,0.82,2.05,1.08,1.89,/en/squads/bea5c710/2015-2016/Eibar-Stats
ESP-La Liga,1516,Espanyol,26,24.9,46.2,38,418,3420,38,38,29,67,37,1,3,132,5,1.0,0.76,1.76,0.97,1.74,/en/squads/a8661628/2015-2016/Espanyol-Stats
ESP-La Liga,1516,Getafe,27,26.7,46.1,38,418,3420,38,36,31,67,35,1,2,129,6,0.95,0.82,1.76,0.92,1.74,/en/squads/7848bd64/2015-2016/Getafe-Stats
ESP-La Liga,1516,Granada,28,25.9,44.6,38,418,3420,38,45,26,71,38,7,7,141,7,1.18,0.68,1.87,1.0,1.68,/en/squads/a0435291/2015-2016/Granada-Stats
ESP-La Liga,1516,Las Palmas,27,27.6,54.6,38,418,3420,38,42,31,73,38,4,5,100,4,1.11,0.82,1.92,1.0,1.82,/en/squads/0049d422/2015-2016/Las-Palmas-Stats
ESP-La Liga,1516,Levante,27,27.2,45.9,38,418,3420,38,36,23,59,34,2,2,134,7,0.95,0.61,1.55,0.89,1.5,/en/squads/9800b6a1/2015-2016/Levante-Stats
ESP-La Liga,1516,Málaga,30,28.0,48.8,38,418,3420,38,37,27,64,35,2,4,110,5,0.97,0.71,1.68,0.92,1.63,/en/squads/1c896955/2015-2016/Malaga-Stats
ESP-La Liga,1516,Rayo Vallecano,29,28.5,55.6,38,418,3420,38,52,38,90,50,2,3,115,10,1.37,1.0,2.37,1.32,2.32,/en/squads/98e8af82/2015-2016/Rayo-Vallecano-Stats
ESP-La Liga,1516,Real Betis,29,27.4,46.7,38,418,3420,38,34,25,59,31,3,4,114,5,0.89,0.66,1.55,0.82,1.47,/en/squads/fc536746/2015-2016/Real-Betis-Stats
ESP-La Liga,1516,Real Madrid,24,26.5,57.3,38,418,3420,38,108,86,194,102,6,9,75,5,2.84,2.26,5.11,2.68,4.95,/en/squads/53a2f082/2015-2016/Real-Madrid-Stats
ESP-La Liga,1516,Real Sociedad,27,25.3,51.8,38,418,3420,38,44,31,75,43,1,1,109,5,1.16,0.82,1.97,1.13,1.95,/en/squads/e31d1cd9/2015-2016/Real-Sociedad-Stats
ESP-La Liga,1516,Sevilla,33,26.9,50.0,38,418,3420,38,50,35,85,44,6,7,106,8,1.32,0.92,2.24,1.16,2.08,/en/squads/ad2be733/2015-2016/Sevilla-Stats
ESP-La Liga,1516,Sporting Gijón,28,24.5,43.1,38,418,3420,38,39,29,68,38,1,2,107,6,1.03,0.76,1.79,1.0,1.76,/en/squads/bb9efd50/2015-2016/Sporting-Gijon-Stats
ESP-La Liga,1516,Valencia,30,24.7,50.1,38,419,3420,38,42,27,69,38,4,5,110,7,1.11,0.71,1.82,1.0,1.71,/en/squads/dcc91a7b/2015-2016/Valencia-Stats
ESP-La Liga,1516,Villarreal,26,25.3,45.9,38,418,3420,38,42,32,74,39,3,3,103,4,1.11,0.84,1.95,1.03,1.87,/en/squads/2a8183b3/2015-2016/Villarreal-Stats
ESP-La Liga,1617,Alavés,25,25.4,44.4,38,418,3420,38,41,27,68,37,4,4,120,5,1.08,0.71,1.79,0.97,1.68,/en/squads/8d6fd021/2016-2017/Alaves-Stats
ESP-La Liga,1617,Athletic Club,25,26.8,51.1,38,418,3420,38,53,31,84,45,8,8,89,2,1.39,0.82,2.21,1.18,2.0,/en/squads/2b390eca/2016-2017/Athletic-Club-Stats
ESP-La Liga,1617,Atlético Madrid,22,26.9,48.4,38,418,3420,38,70,54,124,68,2,7,85,3,1.84,1.42,3.26,1.79,3.21,/en/squads/db3b9613/2016-2017/Atletico-Madrid-Stats
ESP-La Liga,1617,Barcelona,25,26.9,66.1,38,418,3420,38,113,71,184,105,8,9,75,1,2.97,1.87,4.84,2.76,4.63,/en/squads/206d90db/2016-2017/Barcelona-Stats
ESP-La Liga,1617,Celta Vigo,27,26.1,53.2,38,418,3420,38,52,33,85,45,7,7,111,8,1.37,0.87,2.24,1.18,2.05,/en/squads/f25da7fb/2016-2017/Celta-Vigo-Stats
ESP-La Liga,1617,Dep La Coruña,28,27.7,47.0,38,418,3420,38,42,29,71,39,3,7,97,4,1.11,0.76,1.87,1.03,1.79,/en/squads/2a60ed82/2016-2017/Deportivo-La-Coruna-Stats
ESP-La Liga,1617,Eibar,24,26.9,47.8,38,418,3420,38,53,34,87,47,6,8,96,7,1.39,0.89,2.29,1.24,2.13,/en/squads/bea5c710/2016-2017/Eibar-Stats
ESP-La Liga,1617,Espanyol,27,27.2,44.0,38,418,3420,38,48,36,84,46,2,4,82,2,1.26,0.95,2.21,1.21,2.16,/en/squads/a8661628/2016-2017/Espanyol-Stats
ESP-La Liga,1617,Granada,35,24.7,45.1,38,418,3420,38,30,19,49,30,0,1,116,6,0.79,0.5,1.29,0.79,1.29,/en/squads/a0435291/2016-2017/Granada-Stats
ESP-La Liga,1617,Las Palmas,29,27.3,59.0,38,418,3420,38,52,34,86,46,6,6,106,6,1.37,0.89,2.26,1.21,2.11,/en/squads/0049d422/2016-2017/Las-Palmas-Stats
ESP-La Liga,1617,Leganés,31,26.3,44.7,38,418,3420,38,36,24,60,33,3,4,107,3,0.95,0.63,1.58,0.87,1.5,/en/squads/7c6f2c78/2016-2017/Leganes-Stats
ESP-La Liga,1617,Málaga,29,26.0,48.4,38,418,3420,38,48,33,81,45,3,5,116,7,1.26,0.87,2.13,1.18,2.05,/en/squads/1c896955/2016-2017/Malaga-Stats
ESP-La Liga,1617,Osasuna,35,26.3,39.0,38,418,3420,38,37,24,61,33,4,6,100,3,0.97,0.63,1.61,0.87,1.5,/en/squads/03c57e2b/2016-2017/Osasuna-Stats
ESP-La Liga,1617,Real Betis,27,26.1,47.9,38,418,3420,38,41,27,68,39,2,2,106,5,1.08,0.71,1.79,1.03,1.74,/en/squads/fc536746/2016-2017/Real-Betis-Stats
ESP-La Liga,1617,Real Madrid,24,27.0,56.2,38,419,3420,38,106,83,189,100,6,8,76,2,2.79,2.18,4.97,2.63,4.82,/en/squads/53a2f082/2016-2017/Real-Madrid-Stats
ESP-La Liga,1617,Real Sociedad,27,26.0,56.7,38,418,3420,38,56,39,95,49,7,8,89,6,1.47,1.03,2.5,1.29,2.32,/en/squads/e31d1cd9/2016-2017/Real-Sociedad-Stats
ESP-La Liga,1617,Sevilla,28,26.8,59.2,38,418,3420,38,67,48,115,64,3,5,109,4,1.76,1.26,3.03,1.68,2.95,/en/squads/ad2be733/2016-2017/Sevilla-Stats
ESP-La Liga,1617,Sporting Gijón,29,26.4,44.4,38,418,3420,38,42,26,68,38,4,7,116,4,1.11,0.68,1.79,1.0,1.68,/en/squads/bb9efd50/2016-2017/Sporting-Gijon-Stats
ESP-La Liga,1617,Valencia,31,25.9,48.8,38,418,3420,38,53,38,91,49,4,6,114,6,1.39,1.0,2.39,1.29,2.29,/en/squads/dcc91a7b/2016-2017/Valencia-Stats
ESP-La Liga,1617,Villarreal,27,26.7,49.3,38,418,3420,38,55,36,91,49,6,8,91,4,1.45,0.95,2.39,1.29,2.24,/en/squads/2a8183b3/2016-2017/Villarreal-Stats
ESP-La Liga,1718,Alavés,30,25.5,40.3,38,418,3420,38,40,31,71,39,1,3,109,4,1.05,0.82,1.87,1.03,1.84,/en/squads/8d6fd021/2017-2018/Alaves-Stats
ESP-La Liga,1718,Athletic Club,26,26.7,49.6,38,418,3420,38,39,25,64,33,6,8,93,0,1.03,0.66,1.68,0.87,1.53,/en/squads/2b390eca/2017-2018/Athletic-Club-Stats
ESP-La Liga,1718,Atlético Madrid,26,26.6,47.5,38,418,3420,38,57,41,98,53,4,5,96,5,1.5,1.08,2.58,1.39,2.47,/en/squads/db3b9613/2017-2018/Atletico-Madrid-Stats
ESP-La Liga,1718,Barcelona,25,27.7,62.8,38,418,3420,38,96,74,170,93,3,5,67,2,2.53,1.95,4.47,2.45,4.39,/en/squads/206d90db/2017-2018/Barcelona-Stats
ESP-La Liga,1718,Celta Vigo,23,25.7,55.7,38,418,3420,38,57,45,102,55,2,3,85,1,1.5,1.18,2.68,1.45,2.63,/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats
ESP-La Liga,1718,Dep La Coruña,32,28.2,46.8,38,418,3420,38,38,30,68,35,3,5,100,2,1.0,0.79,1.79,0.92,1.71,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats
ESP-La Liga,1718,Eibar,27,27.4,52.0,38,418,3420,38,43,31,74,41,2,3,86,3,1.13,0.82,1.95,1.08,1.89,/en/squads/bea5c710/2017-2018/Eibar-Stats
ESP-La Liga,1718,Espanyol,25,26.8,46.9,38,418,3420,38,33,24,57,31,2,3,88,1,0.87,0.63,1.5,0.82,1.45,/en/squads/a8661628/2017-2018/Espanyol-Stats
ESP-La Liga,1718,Getafe,32,28.2,40.2,38,418,3420,38,41,27,68,36,5,12,134,5,1.08,0.71,1.79,0.95,1.66,/en/squads/7848bd64/2017-2018/Getafe-Stats
ESP-La Liga,1718,Girona,25,26.3,46.8,38,418,3420,38,50,31,81,44,6,8,102,0,1.32,0.82,2.13,1.16,1.97,/en/squads/9024a00a/2017-2018/Girona-Stats
ESP-La Liga,1718,Las Palmas,36,27.0,54.7,38,418,3420,38,24,15,39,18,6,8,89,3,0.63,0.39,1.03,0.47,0.87,/en/squads/0049d422/2017-2018/Las-Palmas-Stats
ESP-La Liga,1718,Leganés,28,27.8,43.0,38,418,3420,38,32,23,55,30,2,3,105,5,0.84,0.61,1.45,0.79,1.39,/en/squads/7c6f2c78/2017-2018/Leganes-Stats
ESP-La Liga,1718,Levante,33,25.7,42.8,38,418,3420,38,43,28,71,38,5,5,111,6,1.13,0.74,1.87,1.0,1.74,/en/squads/9800b6a1/2017-2018/Levante-Stats
ESP-La Liga,1718,Málaga,37,27.2,44.1,38,418,3420,38,23,15,38,19,4,6,101,8,0.61,0.39,1.0,0.5,0.89,/en/squads/1c896955/2017-2018/Malaga-Stats
